ENSEMBL	logFC	logCPM	F	PValue	FDR	external_gene_name	description
ENSMUSG00000000001	0.0017149728352181671	7.864246828954814	1.5396384459738643e-4	0.9902700881302897	0.9962110381592829	Gnai3	guanine nucleotide binding protein (G protein), alpha inhibiting 3 [Source:MGI Symbol;Acc:MGI:95773]
ENSMUSG00000000028	0.025876621777072166	5.246727653138304	0.026395107685024153	0.8731954024190284	0.9461059334073415	Cdc45	cell division cycle 45 [Source:MGI Symbol;Acc:MGI:1338073]
ENSMUSG00000000031	1.6322220951878634	10.583383454027475	13.23243760312311	0.0026170355628928658	0.07024325959508723	H19	H19, imprinted maternally expressed transcript [Source:MGI Symbol;Acc:MGI:95891]
ENSMUSG00000000037	0.03154527460798621	1.6420641104302827	0.010937458257825104	0.9181490192499313	0.9673844184947141	Scml2	Scm polycomb group protein like 2 [Source:MGI Symbol;Acc:MGI:1340042]
ENSMUSG00000000056	0.5170401626905213	5.716205255441051	6.034294946047888	0.027331384548065843	0.18478979313846758	Narf	nuclear prelamin A recognition factor [Source:MGI Symbol;Acc:MGI:1914858]
ENSMUSG00000000058	1.0547472514026293	0.7535273185693087	2.8906398986922985	0.11068969422167593	0.3514198984912308	Cav2	caveolin 2 [Source:MGI Symbol;Acc:MGI:107571]
ENSMUSG00000000078	0.20208702974936968	7.257564205241974	0.4461758343154395	0.5148215319922178	0.7383188337873605	Klf6	Kruppel-like factor 6 [Source:MGI Symbol;Acc:MGI:1346318]
ENSMUSG00000000085	0.1053875246676663	4.368110786452052	0.3800597114583478	0.5471879127236361	0.7607260098779708	Scmh1	sex comb on midleg homolog 1 [Source:MGI Symbol;Acc:MGI:1352762]
ENSMUSG00000000088	-0.0066912773687065105	7.060500914498835	0.0027481602630728	0.958911545179918	0.9849594271304202	Cox5a	cytochrome c oxidase subunit 5A [Source:MGI Symbol;Acc:MGI:88474]
ENSMUSG00000000093	-0.806519032143132	4.155639401896514	1.1775915347669332	0.29584989076018486	0.5608072696483166	Tbx2	T-box 2 [Source:MGI Symbol;Acc:MGI:98494]
ENSMUSG00000000094	-2.665842686472513	0.2246844937747208	12.55240550511202	0.003143005979165304	0.07578930327032699	Tbx4	T-box 4 [Source:MGI Symbol;Acc:MGI:102556]
ENSMUSG00000000103	-0.5586771974545842	-1.0544145447541189	0.887727433224219	0.3616227466732609	0.6188981117103087	Zfy2	zinc finger protein 2, Y-linked [Source:MGI Symbol;Acc:MGI:99213]
ENSMUSG00000000120	0.8186098714253228	5.41145969689859	2.905069114243578	0.10998042920948381	0.3504445727497943	Ngfr	nerve growth factor receptor (TNFR superfamily, member 16) [Source:MGI Symbol;Acc:MGI:97323]
ENSMUSG00000000125	-1.7255407125227593	4.37137291926007	2.6642192519058785	0.12450448201524	0.3695388089697028	Wnt3	wingless-type MMTV integration site family, member 3 [Source:MGI Symbol;Acc:MGI:98955]
ENSMUSG00000000126	-0.46965738486318936	3.7965562665102235	0.4493919086723594	0.5133333927697623	0.7374159290688279	Wnt9a	wingless-type MMTV integration site family, member 9A [Source:MGI Symbol;Acc:MGI:2446084]
ENSMUSG00000000127	-0.07710978428505741	4.8420818177131055	0.1818183289949092	0.6761164708323548	0.8448294273919766	Fer	fer (fms/fps related) protein kinase [Source:MGI Symbol;Acc:MGI:105917]
ENSMUSG00000000131	-0.11787687810243752	6.282191997648549	0.5538596584703874	0.4687081180733761	0.7045660743136499	Xpo6	exportin 6 [Source:MGI Symbol;Acc:MGI:2429950]
ENSMUSG00000000134	-0.4737066587083402	5.501213529894504	3.2493470498855515	0.09251946583386882	0.32187944753379505	Tfe3	transcription factor E3 [Source:MGI Symbol;Acc:MGI:98511]
ENSMUSG00000000142	-1.0641518400871428	6.37736272021618	2.8450961557750576	0.11339505278018884	0.3552606013973114	Axin2	axin 2 [Source:MGI Symbol;Acc:MGI:1270862]
ENSMUSG00000000148	-0.2274550804594929	4.465227614080319	3.246708076726262	0.09252102264892796	0.32187944753379505	Brat1	BRCA1-associated ATM activator 1 [Source:MGI Symbol;Acc:MGI:1891679]
ENSMUSG00000000149	0.07807166687368695	7.351216848865668	0.4554888503146687	0.5104242394995279	0.7359918464987596	Gna12	guanine nucleotide binding protein, alpha 12 [Source:MGI Symbol;Acc:MGI:95767]
ENSMUSG00000000154	-0.9266926386804214	-1.325583715749006	0.9192898888143543	0.3535394543764604	0.611535638367717	Slc22a18	solute carrier family 22 (organic cation transporter), member 18 [Source:MGI Symbol;Acc:MGI:1336884]
ENSMUSG00000000167	0.3478887256871303	1.1287968711923266	1.5347561101589244	0.23520090570281224	0.499507681168212	Pih1d2	PIH1 domain containing 2 [Source:MGI Symbol;Acc:MGI:1919864]
ENSMUSG00000000168	-0.09221667937450997	5.907855892874639	0.44140833222950393	0.5169347160520199	0.7394789961257634	Dlat	dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex) [Source:MGI Symbol;Acc:MGI:2385311]
ENSMUSG00000000171	-0.17430167708038674	6.668100253851986	1.851040334261499	0.1945649886550416	0.4592330629478862	Sdhd	succinate dehydrogenase complex, subunit D, integral membrane protein [Source:MGI Symbol;Acc:MGI:1914175]
ENSMUSG00000000184	-0.09305412395830123	9.514852818396303	0.04935741705338162	0.82733515094787	0.9244034019480104	Ccnd2	cyclin D2 [Source:MGI Symbol;Acc:MGI:88314]
ENSMUSG00000000194	0.009309030830529585	6.453610612638775	0.0050369122133444785	0.9443962685109009	0.9790038519909269	Gpr107	G protein-coupled receptor 107 [Source:MGI Symbol;Acc:MGI:2139054]
ENSMUSG00000000197	-0.3001762977716755	4.107346699111538	0.379099686625595	0.5477862532886477	0.7612620888024763	Nalcn	sodium leak channel, non-selective [Source:MGI Symbol;Acc:MGI:2444306]
ENSMUSG00000000202	0.0556846193238598	4.9570312866862425	0.023461590786153532	0.8804089038541159	0.9492860114909335	Btbd17	BTB (POZ) domain containing 17 [Source:MGI Symbol;Acc:MGI:1919264]
ENSMUSG00000000214	2.979345061178157	0.5603943909519837	8.23217703887134	0.01218679712640018	0.13311462741049424	Th	tyrosine hydroxylase [Source:MGI Symbol;Acc:MGI:98735]
ENSMUSG00000000223	-0.3131282498334951	3.366591091966122	0.6168066666672178	0.4450290552741262	0.6874187779377763	Drp2	dystrophin related protein 2 [Source:MGI Symbol;Acc:MGI:107432]
ENSMUSG00000000244	-2.338257619737232	-1.033014090528812	6.1337708121337045	0.02626876276225401	0.18143438375271997	Tspan32	tetraspanin 32 [Source:MGI Symbol;Acc:MGI:1350360]
ENSMUSG00000000247	0.6854749158990259	3.826940166412963	1.5696613022710246	0.2304093931816441	0.49474931247825177	Lhx2	LIM homeobox protein 2 [Source:MGI Symbol;Acc:MGI:96785]
ENSMUSG00000000253	-0.45219522496265485	2.962482280830865	1.5354215444246677	0.2351545324402781	0.499507681168212	Gmpr	guanosine monophosphate reductase [Source:MGI Symbol;Acc:MGI:1913605]
ENSMUSG00000000263	0.9975074716088672	-1.0096527135208515	1.5427686921893171	0.23415186495208867	0.498390468093447	Glra1	glycine receptor, alpha 1 subunit [Source:MGI Symbol;Acc:MGI:95747]
ENSMUSG00000000266	0.42081019542854725	3.880352165635127	5.821029892570064	0.02968558949234427	0.19088733606895317	Mid2	midline 2 [Source:MGI Symbol;Acc:MGI:1344333]
ENSMUSG00000000275	-1.1978620315018125	5.4046742915004895	12.431326287770782	0.0032739542791168827	0.07639367830844918	Trim25	tripartite motif-containing 25 [Source:MGI Symbol;Acc:MGI:102749]
ENSMUSG00000000276	-0.15119898869857876	4.031279936229914	0.510059073524806	0.4865218156881095	0.7175888453321146	Dgke	diacylglycerol kinase, epsilon [Source:MGI Symbol;Acc:MGI:1889276]
ENSMUSG00000000278	0.00783456800147554	6.885940628872812	0.001731422160799572	0.9673815228963691	0.9870232407186964	Scpep1	serine carboxypeptidase 1 [Source:MGI Symbol;Acc:MGI:1921867]
ENSMUSG00000000282	0.03836153131852739	6.452672935584095	0.08087071104713155	0.7801666516368093	0.901604168953617	Mnt	max binding protein [Source:MGI Symbol;Acc:MGI:109150]
ENSMUSG00000000290	-0.12188378606801607	-0.5076826082226354	0.038612386303084494	0.8469629595754115	0.9329818789159744	Itgb2	integrin beta 2 [Source:MGI Symbol;Acc:MGI:96611]
ENSMUSG00000000295	-0.2571525483827827	4.089878766237296	1.5758588165471554	0.22933418087214164	0.49401943916487373	Hddc2	HD domain containing 2 [Source:MGI Symbol;Acc:MGI:1916942]
ENSMUSG00000000296	-0.9507679464431036	5.018742440085443	3.421919012438084	0.08516433293996056	0.3086191347778503	Tpd52l1	tumor protein D52-like 1 [Source:MGI Symbol;Acc:MGI:1298386]
ENSMUSG00000000301	-0.3624743299352415	1.730631493647873	1.6777919407641912	0.21558575792780282	0.48065764100664765	Pemt	phosphatidylethanolamine N-methyltransferase [Source:MGI Symbol;Acc:MGI:104535]
