ENSEMBL	logFC	logCPM	F	PValue	FDR	external_gene_name	description
ENSMUSG00000000001	-0.19518132226478782	7.864092767513754	1.9420229588253866	0.18934261142334308	0.7710039340595727	Gnai3	guanine nucleotide binding protein (G protein), alpha inhibiting 3 [Source:MGI Symbol;Acc:MGI:95773]
ENSMUSG00000000028	0.35203931061256966	5.246650718416706	1.9974094434370622	0.18360416546834857	0.7696805569424282	Cdc45	cell division cycle 45 [Source:MGI Symbol;Acc:MGI:1338073]
ENSMUSG00000000031	0.28419395407014053	10.58392330193934	0.2623823117018926	0.6190136144590019	0.9261419098528519	H19	H19, imprinted maternally expressed transcript [Source:MGI Symbol;Acc:MGI:95891]
ENSMUSG00000000037	-0.5120584844235575	1.6378707319883243	1.1292315037933887	0.3093705958176616	0.818026600218893	Scml2	Scm polycomb group protein like 2 [Source:MGI Symbol;Acc:MGI:1340042]
ENSMUSG00000000056	-0.17011827430265572	5.716185179411857	0.7094937253619669	0.4164896825073583	0.8617619696334852	Narf	nuclear prelamin A recognition factor [Source:MGI Symbol;Acc:MGI:1914858]
ENSMUSG00000000058	0.015108303287399734	0.7252311559251803	4.6531220411291977e-4	0.983153416700744	0.9976858536009918	Cav2	caveolin 2 [Source:MGI Symbol;Acc:MGI:107571]
ENSMUSG00000000078	-0.5219534721869212	7.257508293686239	1.3585405534547177	0.2694013767474118	0.7986194270882127	Klf6	Kruppel-like factor 6 [Source:MGI Symbol;Acc:MGI:1346318]
ENSMUSG00000000085	0.172624324000584	4.367626081242217	0.5421252261489171	0.47605000545489506	0.8863840285909292	Scmh1	sex comb on midleg homolog 1 [Source:MGI Symbol;Acc:MGI:1352762]
ENSMUSG00000000088	0.17002709920576672	7.060419509204901	0.8291558762296811	0.38088488069068593	0.8479513425145646	Cox5a	cytochrome c oxidase subunit 5A [Source:MGI Symbol;Acc:MGI:88474]
ENSMUSG00000000093	-0.6807538747512477	4.157178993839887	0.6543025247391773	0.4363953452069761	0.869339832620983	Tbx2	T-box 2 [Source:MGI Symbol;Acc:MGI:98494]
ENSMUSG00000000094	-0.3288237420571037	0.2372190607998366	0.09811980330248092	0.7596425527580302	0.9592406826379183	Tbx4	T-box 4 [Source:MGI Symbol;Acc:MGI:102556]
ENSMUSG00000000103	0.7832216207535668	-1.0518813432858496	0.46509768844860994	0.5085205673466986	0.8986160331681629	Zfy2	zinc finger protein 2, Y-linked [Source:MGI Symbol;Acc:MGI:99213]
ENSMUSG00000000120	-0.06618361649400278	5.411830550138844	0.013690237584033116	0.9090478702096711	0.9860418568653911	Ngfr	nerve growth factor receptor (TNFR superfamily, member 16) [Source:MGI Symbol;Acc:MGI:97323]
ENSMUSG00000000125	0.9654270480538895	4.375611714822422	2.1501894193102835	0.17164143509641372	0.763985345601277	Wnt3	wingless-type MMTV integration site family, member 3 [Source:MGI Symbol;Acc:MGI:98955]
ENSMUSG00000000126	0.4924190300510285	3.7968170120519034	2.3166926823570333	0.15453710705213392	0.7575035092816619	Wnt9a	wingless-type MMTV integration site family, member 9A [Source:MGI Symbol;Acc:MGI:2446084]
ENSMUSG00000000127	-0.387013425996493	4.841937919297829	1.836310509586035	0.20095678072778303	0.7712159601296242	Fer	fer (fms/fps related) protein kinase [Source:MGI Symbol;Acc:MGI:105917]
ENSMUSG00000000131	-0.006793955956905961	6.282153257502192	0.0010510577541600135	0.9746833119892746	0.9969911536032485	Xpo6	exportin 6 [Source:MGI Symbol;Acc:MGI:2429950]
ENSMUSG00000000134	-0.003914735944568455	5.500944620494645	3.204888652230642e-4	0.9860183810435313	0.9984003222495075	Tfe3	transcription factor E3 [Source:MGI Symbol;Acc:MGI:98511]
ENSMUSG00000000142	0.1385984339079297	6.377581331711291	0.1839047210793281	0.6760726239015002	0.9401303190906355	Axin2	axin 2 [Source:MGI Symbol;Acc:MGI:1270862]
ENSMUSG00000000148	0.36106822678704675	4.464876859127658	3.3938094223165534	0.09090115791213271	0.7125572533921154	Brat1	BRCA1-associated ATM activator 1 [Source:MGI Symbol;Acc:MGI:1891679]
ENSMUSG00000000149	0.15636229082999456	7.351233472407073	1.007685461418852	0.3357576232795406	0.8334414117526544	Gna12	guanine nucleotide binding protein, alpha 12 [Source:MGI Symbol;Acc:MGI:95767]
ENSMUSG00000000154	-0.2932108329938714	-1.3286095333403978	0.01087590092510506	0.9187066117002414	0.9895015131666968	Slc22a18	solute carrier family 22 (organic cation transporter), member 18 [Source:MGI Symbol;Acc:MGI:1336884]
ENSMUSG00000000167	0.6506750729261692	1.1247245751752057	2.2077350395584414	0.1637475923841288	0.7601137669233413	Pih1d2	PIH1 domain containing 2 [Source:MGI Symbol;Acc:MGI:1919864]
ENSMUSG00000000168	-0.2122250281772285	5.907846368208866	1.7430576590229045	0.21198511198332065	0.7770939998260611	Dlat	dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex) [Source:MGI Symbol;Acc:MGI:2385311]
ENSMUSG00000000171	0.02823100646143487	6.66807684008069	0.023654062448232347	0.8803879494856499	0.9822241755999164	Sdhd	succinate dehydrogenase complex, subunit D, integral membrane protein [Source:MGI Symbol;Acc:MGI:1914175]
ENSMUSG00000000184	0.30098189487457955	9.514608489203013	0.605707103278976	0.45305752328798654	0.8769812184023925	Ccnd2	cyclin D2 [Source:MGI Symbol;Acc:MGI:88314]
ENSMUSG00000000194	-0.15462916031031526	6.4536790597802	0.9616718078082076	0.34659953655750475	0.8353958597129844	Gpr107	G protein-coupled receptor 107 [Source:MGI Symbol;Acc:MGI:2139054]
ENSMUSG00000000197	-0.6057103289405421	4.108066886660288	1.5295871322480088	0.24194895781246603	0.788363199251338	Nalcn	sodium leak channel, non-selective [Source:MGI Symbol;Acc:MGI:2444306]
ENSMUSG00000000202	0.474712757603146	4.958028742733979	1.3255300196846485	0.2735630616922671	0.8001868554459127	Btbd17	BTB (POZ) domain containing 17 [Source:MGI Symbol;Acc:MGI:1919264]
ENSMUSG00000000214	-0.37744923361478055	0.5630882181674106	0.28410677524123995	0.6039940507142475	0.9238146379610573	Th	tyrosine hydroxylase [Source:MGI Symbol;Acc:MGI:98735]
ENSMUSG00000000223	-0.48940500749845783	3.3665538412947393	2.168868131486439	0.16720178718386206	0.7621160392698391	Drp2	dystrophin related protein 2 [Source:MGI Symbol;Acc:MGI:107432]
ENSMUSG00000000244	-0.5407006873532125	-1.0377228747608676	0.16607379207862832	0.6909788593675632	0.9429052481271796	Tspan32	tetraspanin 32 [Source:MGI Symbol;Acc:MGI:1350360]
ENSMUSG00000000247	0.7928305770432164	3.8275180589406075	1.6125709998599875	0.23135580982308962	0.7858169771380514	Lhx2	LIM homeobox protein 2 [Source:MGI Symbol;Acc:MGI:96785]
ENSMUSG00000000253	-0.03913979556464354	2.9631955794084326	0.014507679248903551	0.9061710294538663	0.9854016577785877	Gmpr	guanosine monophosphate reductase [Source:MGI Symbol;Acc:MGI:1913605]
ENSMUSG00000000263	-0.5287351854409954	-1.0029000517649713	0.26917081531416626	0.6135555692691186	0.9260775594845482	Glra1	glycine receptor, alpha 1 subunit [Source:MGI Symbol;Acc:MGI:95747]
ENSMUSG00000000266	-0.6061174359535154	3.8799257621864864	4.765780900693394	0.05016311288229859	0.706555895435417	Mid2	midline 2 [Source:MGI Symbol;Acc:MGI:1344333]
ENSMUSG00000000275	-0.14103207615763752	5.405164725890687	0.1685879908134441	0.6889633377751532	0.9425915196480086	Trim25	tripartite motif-containing 25 [Source:MGI Symbol;Acc:MGI:102749]
ENSMUSG00000000276	-0.4353028078016807	4.032127421179926	3.70480176337982	0.07889755651566031	0.7092845947414982	Dgke	diacylglycerol kinase, epsilon [Source:MGI Symbol;Acc:MGI:1889276]
ENSMUSG00000000278	-0.01408617175301752	6.885888453061722	0.004877259539574405	0.9455019329719822	0.9918586473807318	Scpep1	serine carboxypeptidase 1 [Source:MGI Symbol;Acc:MGI:1921867]
ENSMUSG00000000282	-0.23140295790268947	6.452719168993358	1.2307438793622212	0.2895334672020301	0.808647194809688	Mnt	max binding protein [Source:MGI Symbol;Acc:MGI:109150]
ENSMUSG00000000290	0.6021907425694079	-0.508231727660492	0.4249679307506293	0.5270611034480361	0.9041764394012659	Itgb2	integrin beta 2 [Source:MGI Symbol;Acc:MGI:96611]
ENSMUSG00000000295	0.2015306470162869	4.089829189998942	0.3852145602048272	0.5467198864638818	0.9104594541573053	Hddc2	HD domain containing 2 [Source:MGI Symbol;Acc:MGI:1916942]
ENSMUSG00000000296	0.20671951296695043	5.01897237282429	0.24856840836480723	0.6279190979804404	0.9265824630779983	Tpd52l1	tumor protein D52-like 1 [Source:MGI Symbol;Acc:MGI:1298386]
ENSMUSG00000000301	0.1630966089661489	1.72661863212702	0.18546206907847865	0.6745433278687651	0.9399111224366564	Pemt	phosphatidylethanolamine N-methyltransferase [Source:MGI Symbol;Acc:MGI:104535]
ENSMUSG00000000303	-0.756739358223756	7.235028314288649	6.199289484996546	0.029434317596654387	0.6992840575720146	Cdh1	cadherin 1 [Source:MGI Symbol;Acc:MGI:88354]
ENSMUSG00000000305	-0.9888945383399317	6.10488672496118	14.227490704392496	0.0027888424890819834	0.5843268385953998	Cdh4	cadherin 4 [Source:MGI Symbol;Acc:MGI:99218]
ENSMUSG00000000308	-0.7498384453225504	2.5055131436738804	1.8197338207223768	0.20337654851278159	0.7715194969637741	Ckmt1	creatine kinase, mitochondrial 1, ubiquitous [Source:MGI Symbol;Acc:MGI:99441]
ENSMUSG00000000317	-1.1571726499271444	1.370500619485957	3.2274272177467225	0.09824354338367257	0.7157294677124183	Bcl6b	B cell CLL/lymphoma 6, member B [Source:MGI Symbol;Acc:MGI:1278332]
ENSMUSG00000000320	-0.7052105208830918	0.41966840894098517	0.4242581251744844	0.5280695651506075	0.9043633188613395	Alox12	arachidonate 12-lipoxygenase [Source:MGI Symbol;Acc:MGI:87998]
ENSMUSG00000000325	0.045988206492597494	7.3455319966969785	0.08740226562306534	0.7726845077946296	0.9623648376791591	NA	NA
ENSMUSG00000000326	0.07588943514390671	5.412324302703979	0.24352909055606567	0.6307969607771815	0.9270220407775704	Comt	catechol-O-methyltransferase [Source:MGI Symbol;Acc:MGI:88470]
ENSMUSG00000000339	0.24876470067310635	5.640203278092383	1.424662223745261	0.2562663337808001	0.7942377093248388	Rtca	RNA 3'-terminal phosphate cyclase [Source:MGI Symbol;Acc:MGI:1913618]
ENSMUSG00000000340	-0.3920552563430148	4.890169684664739	3.54491907678232	0.08480865907705595	0.7092845947414982	Dbt	dihydrolipoamide branched chain transacylase E2 [Source:MGI Symbol;Acc:MGI:105386]
ENSMUSG00000000346	0.028734147818848615	7.334643813932531	0.03159893820366655	0.8619496594902227	0.9790162455594824	Dazap2	DAZ associated protein 2 [Source:MGI Symbol;Acc:MGI:1344344]
ENSMUSG00000000355	-0.2805949856964625	3.375182499953482	1.3222475780271918	0.2731396635960854	0.800153881085413	Mcts1	malignant T cell amplified sequence 1 [Source:MGI Symbol;Acc:MGI:1916245]
ENSMUSG00000000365	0.2401865106524802	2.215809591823797	0.13570912597576837	0.7191716573513196	0.9504054348409237	Rnf17	ring finger protein 17 [Source:MGI Symbol;Acc:MGI:1353419]
ENSMUSG00000000374	-0.37206705840972254	6.228578577186168	4.324172659123074	0.06025229444993988	0.7069392236143882	Trappc10	trafficking protein particle complex 10 [Source:MGI Symbol;Acc:MGI:1336209]
ENSMUSG00000000378	0.2375021177646635	5.908324868808372	2.4612364217795353	0.14330797011536936	0.7481968674805057	Ccm2	cerebral cavernous malformation 2 [Source:MGI Symbol;Acc:MGI:2384924]
ENSMUSG00000000384	0.39122873868263736	6.288614515012189	6.5738757560003585	0.025235289689304254	0.692987373187059	Tbrg4	transforming growth factor beta regulated gene 4 [Source:MGI Symbol;Acc:MGI:1100868]
